[0.000000] (-) TimerEvent: {}
[5.392667] (ament_index_python) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'develop', '--editable', '--build-directory', '/root/ros2_ws/build/ament_index_python/build', '--no-deps', 'symlink_data'], 'cwd': '/root/ros2_ws/build/ament_index_python', 'env': {'GZ_SIM_RESOURCE_PATH': '/root/.gazebo/models', 'HOSTNAME': '1e16700da36d', '__GLX_VENDOR_LIBRARY_NAME': 'nvidia', 'SHLVL': '0', 'LD_LIBRARY_PATH': '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/root', 'OLDPWD': '/root/ros2_ws', 'ROS_PYTHON_VERSION': '3', 'COLCON_PREFIX_PATH': '/root/ros2_ws/install', 'ROS_DISTRO': 'humble', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'TERM': 'xterm', 'GAZEBO_MODEL_PATH': '/root/.gazebo/models', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/root/ros2_ws/install/ament_copyright/bin:/root/ros2_ws/install/ament_pep257/bin:/root/ros2_ws/install/ament_flake8/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin', 'XDG_RUNTIME_DIR': '/tmp/runtime-root', 'DISPLAY': ':0', 'LANG': 'C.UTF-8', '__NV_PRIME_RENDER_OFFLOAD': '1', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'AMENT_PREFIX_PATH': '/root/ros2_ws/install/ament_copyright:/root/ros2_ws/install/ament_pep257:/root/ros2_ws/install/ament_flake8:/root/ros2_ws/install/ament_lint:/opt/ros/humble', 'GAZEBO_MODEL_DATABASE_URI': '', 'PWD': '/root/ros2_ws/build/ament_index_python', 'LC_ALL': 'C.UTF-8', 'GAZEBO_PLUGIN_PATH': '/opt/ros/humble/lib', 'PYTHONPATH': '/root/ros2_ws/build/ament_index_python/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/root/ros2_ws/install/ament_index_python/lib/python3.10/site-packages:/root/ros2_ws/build/ament_copyright:/root/ros2_ws/install/ament_copyright/lib/python3.10/site-packages:/root/ros2_ws/build/ament_pep257:/root/ros2_ws/install/ament_pep257/lib/python3.10/site-packages:/root/ros2_ws/build/ament_flake8:/root/ros2_ws/install/ament_flake8/lib/python3.10/site-packages:/root/ros2_ws/build/ament_lint:/root/ros2_ws/install/ament_lint/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1'}, 'shell': False}
[5.423191] (-) TimerEvent: {}
[5.426678] (iceoryx_posh) StdoutLine: {'line': b'[ 17%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/popo/ports/interface_port_data.cpp.o\n'}
[5.433721] (ament_lint_cmake) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'develop', '--editable', '--build-directory', '/root/ros2_ws/build/ament_lint_cmake/build', '--no-deps', 'symlink_data'], 'cwd': '/root/ros2_ws/build/ament_lint_cmake', 'env': {'GZ_SIM_RESOURCE_PATH': '/root/.gazebo/models', 'HOSTNAME': '1e16700da36d', '__GLX_VENDOR_LIBRARY_NAME': 'nvidia', 'SHLVL': '0', 'LD_LIBRARY_PATH': '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/root', 'OLDPWD': '/root/ros2_ws', 'ROS_PYTHON_VERSION': '3', 'COLCON_PREFIX_PATH': '/root/ros2_ws/install', 'ROS_DISTRO': 'humble', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'TERM': 'xterm', 'GAZEBO_MODEL_PATH': '/root/.gazebo/models', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/root/ros2_ws/install/ament_copyright/bin:/root/ros2_ws/install/ament_pep257/bin:/root/ros2_ws/install/ament_flake8/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin', 'XDG_RUNTIME_DIR': '/tmp/runtime-root', 'DISPLAY': ':0', 'LANG': 'C.UTF-8', '__NV_PRIME_RENDER_OFFLOAD': '1', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'AMENT_PREFIX_PATH': '/root/ros2_ws/install/ament_copyright:/root/ros2_ws/install/ament_pep257:/root/ros2_ws/install/ament_flake8:/root/ros2_ws/install/ament_lint:/opt/ros/humble', 'GAZEBO_MODEL_DATABASE_URI': '', 'PWD': '/root/ros2_ws/build/ament_lint_cmake', 'LC_ALL': 'C.UTF-8', 'GAZEBO_PLUGIN_PATH': '/opt/ros/humble/lib', 'PYTHONPATH': '/root/ros2_ws/build/ament_lint_cmake/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/root/ros2_ws/install/ament_lint_cmake/lib/python3.10/site-packages:/root/ros2_ws/build/ament_copyright:/root/ros2_ws/install/ament_copyright/lib/python3.10/site-packages:/root/ros2_ws/build/ament_pep257:/root/ros2_ws/install/ament_pep257/lib/python3.10/site-packages:/root/ros2_ws/build/ament_flake8:/root/ros2_ws/install/ament_flake8/lib/python3.10/site-packages:/root/ros2_ws/build/ament_lint:/root/ros2_ws/install/ament_lint/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1'}, 'shell': False}
[5.523318] (-) TimerEvent: {}
[5.572019] (domain_coordinator) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'develop', '--editable', '--build-directory', '/root/ros2_ws/build/domain_coordinator/build', '--no-deps', 'symlink_data'], 'cwd': '/root/ros2_ws/build/domain_coordinator', 'env': {'GZ_SIM_RESOURCE_PATH': '/root/.gazebo/models', 'HOSTNAME': '1e16700da36d', '__GLX_VENDOR_LIBRARY_NAME': 'nvidia', 'SHLVL': '0', 'LD_LIBRARY_PATH': '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/root', 'OLDPWD': '/root/ros2_ws', 'ROS_PYTHON_VERSION': '3', 'COLCON_PREFIX_PATH': '/root/ros2_ws/install', 'ROS_DISTRO': 'humble', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'TERM': 'xterm', 'GAZEBO_MODEL_PATH': '/root/.gazebo/models', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/root/ros2_ws/install/ament_copyright/bin:/root/ros2_ws/install/ament_pep257/bin:/root/ros2_ws/install/ament_flake8/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin', 'XDG_RUNTIME_DIR': '/tmp/runtime-root', 'DISPLAY': ':0', 'LANG': 'C.UTF-8', '__NV_PRIME_RENDER_OFFLOAD': '1', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'AMENT_PREFIX_PATH': '/root/ros2_ws/install/ament_copyright:/root/ros2_ws/install/ament_pep257:/root/ros2_ws/install/ament_flake8:/root/ros2_ws/install/ament_lint:/opt/ros/humble', 'GAZEBO_MODEL_DATABASE_URI': '', 'PWD': '/root/ros2_ws/build/domain_coordinator', 'LC_ALL': 'C.UTF-8', 'GAZEBO_PLUGIN_PATH': '/opt/ros/humble/lib', 'PYTHONPATH': '/root/ros2_ws/build/domain_coordinator/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/root/ros2_ws/install/domain_coordinator/lib/python3.10/site-packages:/root/ros2_ws/build/ament_copyright:/root/ros2_ws/install/ament_copyright/lib/python3.10/site-packages:/root/ros2_ws/build/ament_pep257:/root/ros2_ws/install/ament_pep257/lib/python3.10/site-packages:/root/ros2_ws/build/ament_flake8:/root/ros2_ws/install/ament_flake8/lib/python3.10/site-packages:/root/ros2_ws/build/ament_lint:/root/ros2_ws/install/ament_lint/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1'}, 'shell': False}
[5.623427] (-) TimerEvent: {}
[5.723634] (-) TimerEvent: {}
[5.755660] (ament_lint_cmake) StdoutLine: {'line': b'running develop\n'}
[5.823742] (-) TimerEvent: {}
[5.912507] (ament_xmllint) StdoutLine: {'line': b'running develop\n'}
[5.923848] (-) TimerEvent: {}
[5.958700] (ament_cmake_gen_version_h) StdoutLine: {'line': b'[ 33%] Linking CXX static library libgtest_main.a\n'}
[5.987390] (domain_coordinator) StdoutLine: {'line': b'running develop\n'}
[5.997008] (ament_lint_cmake) StdoutLine: {'line': b'running egg_info\n'}
[5.997231] (ament_lint_cmake) StdoutLine: {'line': b'creating ament_lint_cmake.egg-info\n'}
[5.997505] (ament_lint_cmake) StdoutLine: {'line': b'writing ament_lint_cmake.egg-info/PKG-INFO\n'}
[5.997617] (ament_lint_cmake) StdoutLine: {'line': b'writing dependency_links to ament_lint_cmake.egg-info/dependency_links.txt\n'}
[5.997682] (ament_lint_cmake) StdoutLine: {'line': b'writing entry points to ament_lint_cmake.egg-info/entry_points.txt\n'}
[5.997739] (ament_lint_cmake) StdoutLine: {'line': b'writing requirements to ament_lint_cmake.egg-info/requires.txt\n'}
[5.997793] (ament_lint_cmake) StdoutLine: {'line': b'writing top-level names to ament_lint_cmake.egg-info/top_level.txt\n'}
[5.997850] (ament_lint_cmake) StdoutLine: {'line': b"writing manifest file 'ament_lint_cmake.egg-info/SOURCES.txt'\n"}
[6.001771] (ament_cmake_gen_version_h) StdoutLine: {'line': b'[ 33%] Built target gtest_main\n'}
[6.007703] (ament_lint_cmake) StdoutLine: {'line': b"reading manifest file 'ament_lint_cmake.egg-info/SOURCES.txt'\n"}
[6.007924] (ament_lint_cmake) StdoutLine: {'line': b"writing manifest file 'ament_lint_cmake.egg-info/SOURCES.txt'\n"}
[6.009613] (ament_lint_cmake) StdoutLine: {'line': b'running build_ext\n'}
[6.010001] (ament_lint_cmake) StdoutLine: {'line': b'Creating /root/ros2_ws/install/ament_lint_cmake/lib/python3.10/site-packages/ament-lint-cmake.egg-link (link to .)\n'}
[6.011102] (ament_lint_cmake) StdoutLine: {'line': b'Installing ament_lint_cmake script to /root/ros2_ws/install/ament_lint_cmake/bin\n'}
[6.011395] (ament_lint_cmake) StdoutLine: {'line': b'\n'}
[6.011645] (ament_lint_cmake) StdoutLine: {'line': b'Installed /root/ros2_ws/build/ament_lint_cmake\n'}
[6.011709] (ament_lint_cmake) StdoutLine: {'line': b'running symlink_data\n'}
[6.016008] (ament_lint_cmake) StdoutLine: {'line': b'symbolically linking /root/ros2_ws/build/ament_lint_cmake/package.xml -> /root/ros2_ws/install/ament_lint_cmake/share/ament_lint_cmake\n'}
[6.016205] (ament_lint_cmake) StdoutLine: {'line': b'creating /root/ros2_ws/install/ament_lint_cmake/share/ament_index\n'}
[6.016266] (ament_lint_cmake) StdoutLine: {'line': b'creating /root/ros2_ws/install/ament_lint_cmake/share/ament_index/resource_index\n'}
[6.016436] (ament_lint_cmake) StdoutLine: {'line': b'creating /root/ros2_ws/install/ament_lint_cmake/share/ament_index/resource_index/packages\n'}
[6.016505] (ament_lint_cmake) StdoutLine: {'line': b'symbolically linking /root/ros2_ws/build/ament_lint_cmake/resource/ament_lint_cmake -> /root/ros2_ws/install/ament_lint_cmake/share/ament_index/resource_index/packages\n'}
[6.023955] (-) TimerEvent: {}
[6.069691] (ament_cpplint) StdoutLine: {'line': b'running develop\n'}
[6.124483] (-) TimerEvent: {}
[6.144819] (ament_lint_cmake) CommandEnded: {'returncode': 0}
[6.173604] (ament_lint_cmake) JobEnded: {'identifier': 'ament_lint_cmake', 'rc': 0}
[6.178492] (ament_cmake_lint_cmake) JobStarted: {'identifier': 'ament_cmake_lint_cmake'}
[6.198633] (ament_index_python) StdoutLine: {'line': b'running develop\n'}
[6.199334] (iceoryx_posh) StdoutLine: {'line': b'[ 18%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/popo/ports/base_port_data.cpp.o\n'}
[6.224592] (-) TimerEvent: {}
[6.225601] (ament_cmake_lint_cmake) JobProgress: {'identifier': 'ament_cmake_lint_cmake', 'progress': 'cmake'}
[6.226807] (ament_cmake_lint_cmake) Command: {'cmd': ['/usr/bin/cmake', '/root/ros2_ws/src/ament/ament_lint/ament_cmake_lint_cmake', '-DAMENT_CMAKE_SYMLINK_INSTALL=1', '-DCMAKE_INSTALL_PREFIX=/root/ros2_ws/install/ament_cmake_lint_cmake'], 'cwd': '/root/ros2_ws/build/ament_cmake_lint_cmake', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/root/ros2_ws/install/ament_lint_cmake/bin:/root/ros2_ws/install/ament_copyright/bin:/root/ros2_ws/install/ament_pep257/bin:/root/ros2_ws/install/ament_flake8/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_lint_cmake:/root/ros2_ws/install/ament_copyright:/root/ros2_ws/install/ament_cmake_test:/root/ros2_ws/install/ament_pep257:/root/ros2_ws/install/ament_cmake_python:/root/ros2_ws/install/ament_flake8:/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/root/ros2_ws/install/ament_lint:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/ament_cmake_lint_cmake'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_lint_cmake:/root/ros2_ws/install/ament_lint_cmake/lib/python3.10/site-packages:/root/ros2_ws/build/ament_copyright:/root/ros2_ws/install/ament_copyright/lib/python3.10/site-packages:/root/ros2_ws/install/ament_cmake_test/local/lib/python3.10/dist-packages:/root/ros2_ws/build/ament_pep257:/root/ros2_ws/install/ament_pep257/lib/python3.10/site-packages:/root/ros2_ws/build/ament_flake8:/root/ros2_ws/install/ament_flake8/lib/python3.10/site-packages:/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/root/ros2_ws/build/ament_lint:/root/ros2_ws/install/ament_lint/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_test:/root/ros2_ws/install/ament_cmake_python:/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[6.230176] (iceoryx_posh) StdoutLine: {'line': b'[ 20%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/popo/ports/base_port.cpp.o\n'}
[6.236642] (domain_coordinator) StdoutLine: {'line': b'running egg_info\n'}
[6.236844] (domain_coordinator) StdoutLine: {'line': b'creating domain_coordinator.egg-info\n'}
[6.236942] (domain_coordinator) StdoutLine: {'line': b'writing domain_coordinator.egg-info/PKG-INFO\n'}
[6.237039] (domain_coordinator) StdoutLine: {'line': b'writing dependency_links to domain_coordinator.egg-info/dependency_links.txt\n'}
[6.237124] (domain_coordinator) StdoutLine: {'line': b'writing requirements to domain_coordinator.egg-info/requires.txt\n'}
[6.237346] (domain_coordinator) StdoutLine: {'line': b'writing top-level names to domain_coordinator.egg-info/top_level.txt\n'}
[6.237879] (domain_coordinator) StdoutLine: {'line': b"writing manifest file 'domain_coordinator.egg-info/SOURCES.txt'\n"}
[6.239674] (iceoryx_posh) StdoutLine: {'line': b'[ 21%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/popo/ports/publisher_port_data.cpp.o\n'}
[6.240754] (domain_coordinator) StdoutLine: {'line': b"reading manifest file 'domain_coordinator.egg-info/SOURCES.txt'\n"}
[6.241886] (domain_coordinator) StdoutLine: {'line': b"writing manifest file 'domain_coordinator.egg-info/SOURCES.txt'\n"}
[6.244611] (domain_coordinator) StdoutLine: {'line': b'running build_ext\n'}
[6.245310] (domain_coordinator) StdoutLine: {'line': b'Creating /root/ros2_ws/install/domain_coordinator/lib/python3.10/site-packages/domain-coordinator.egg-link (link to .)\n'}
[6.248855] (domain_coordinator) StdoutLine: {'line': b'\n'}
[6.249009] (domain_coordinator) StdoutLine: {'line': b'Installed /root/ros2_ws/build/domain_coordinator\n'}
[6.249098] (domain_coordinator) StdoutLine: {'line': b'running symlink_data\n'}
[6.249179] (domain_coordinator) StdoutLine: {'line': b'symbolically linking /root/ros2_ws/build/domain_coordinator/package.xml -> /root/ros2_ws/install/domain_coordinator/share/domain_coordinator\n'}
[6.249258] (domain_coordinator) StdoutLine: {'line': b'creating /root/ros2_ws/install/domain_coordinator/share/ament_index\n'}
[6.249333] (domain_coordinator) StdoutLine: {'line': b'creating /root/ros2_ws/install/domain_coordinator/share/ament_index/resource_index\n'}
[6.249407] (domain_coordinator) StdoutLine: {'line': b'creating /root/ros2_ws/install/domain_coordinator/share/ament_index/resource_index/packages\n'}
